17.76	0.32450987	0.95100905	0.17443026
17.78	0.80131508	0.02111708	0.20038397
17.8	0.89046847	-0.0017154	0.11772303
17.82	0.89939394	-0.0022523	0.10828648
17.84	0.88373428	0.00094136	0.12265749
17.86	0.87335471	0.00304792	0.13236558
17.88	0.89677717	0.00021918	0.10872869
17.9	0.88332026	0.00609731	0.11797013
17.92	0.89694351	0.00047954	0.10828286
17.94	0.71300086	0.1661237	0.17214895
17.96	0.78604587	0.12690449	0.11383565
17.98	0.88034658	-0.0020374	0.12947699
18	0.82491732	0.00698187	0.18549024
18.02	0.38602566	0.80529184	0.14655961
18.04	0.40161377	0.75450134	0.15776309
18.06	0.8323494	0.00639942	0.17710355
18.08	0.8861784	-0.0028064	0.12364335
18.1	0.76800048	0.12805389	0.13591103
18.12	0.84093276	0.05400506	0.11923852
18.14	0.87158283	5.9419E-05	0.13738495
18.16	0.66396486	0.14285472	0.26667133
18.18	0.23381829	1.3338372	0.11937382
18.2	0.64979949	0.1866036	0.24448783
18.22	0.81218904	-0.0017188	0.20974091
18.24	0.55274835	0.37610715	0.2167453
18.26	0.30234018	0.89474967	0.3014528
18.28	0.53783376	0.11291451	0.50729126
18.3	0.11729863	1.89644629	0.2465859
18.32	0.13642174	0.78108672	1.21091742
18.34	0.08349437	2.04009011	0.44288594
18.36	0.48539075	0.23917716	0.48362387
18.38	0.76010743	0.01784084	0.25645466
18.4	0.84937143	-0.0010376	0.1642963
18.42	0.87195654	-0.000685	0.13770068
18.44	0.86390869	-0.0007353	0.14702351
18.46	0.77866192	0.06181087	0.18836745
18.48	0.31726911	1.00633292	0.14167202
18.5	0.704288	0.13424455	0.21632337
18.52	0.85597635	0.02929374	0.1262188
18.54	0.84235471	0.05805074	0.11350334
18.56	0.90948893	-0.0021509	0.09702334
18.58	0.87338547	0.00304784	0.13233044
18.6	0.85446804	0.00083264	0.15644354
18.62	0.68168752	0.09091539	0.29226852
18.64	0.20725548	1.33346363	0.24033942
18.66	0.30959463	0.86910624	0.30338524
18.68	0.75052628	0.02965816	0.25732245
18.7	0.82851437	0.02013771	0.16798338
18.72	0.73239071	0.14213461	0.16930654
18.74	0.86967458	0.00650457	0.13313161
18.76	0.88700035	0.00045263	0.11945727
18.78	0.85239323	0.01575495	0.14395238
18.8	0.90833235	-0.0022685	0.09841348
18.82	0.912793	-0.002286	0.09353219
18.84	0.9106884	-0.0023107	0.09586514
18.86	0.90211057	-0.0024322	0.10545036
18.88	0.87375918	-0.0008527	0.13580317
18.9	0.81448506	0.0349414	0.1702578
18.92	0.77040376	0.0520163	0.20882423
18.94	0.79895146	0.0010381	0.22341698
18.96	0.6685463	0.01632458	0.38632505
18.98	0.42016321	0.22210403	0.64500802
19	0.06305385	2.24675034	0.51701577
19.02	0.02299252	3.18238315	0.59020303
19.04	0.29619479	0.44103234	0.77570564
19.06	0.61410053	0.04048724	0.44710939
19.08	0.63935531	0.12715059	0.32014436
19.1	0.78028186	0.02351726	0.22458281
19.12	0.8200418	-0.0009908	0.1993908
19.14	0.83406052	-0.0022608	0.18371007
19.16	0.82549775	-0.0020582	0.19382695
19.18	0.78344084	-0.0006376	0.2446973
19.2	0.67830146	0.01523177	0.37293169
19.22	0.33722541	0.59163032	0.49537338
19.24	0.0154172	4.05069562	0.12157595
19.26	0.12546685	1.25915881	0.81655487
19.28	0.34559252	0.0691973	0.9932976
19.3	0.13458939	1.06177163	0.94375504
19.32	0.01361609	1.8448567	2.45164676
19.34	0.01325178	1.8107969	2.51282634
19.36	0.05379377	2.29767993	0.62491761
19.38	0.34345127	0.33089436	0.73781567
19.4	0.59146251	0.09259449	0.43256248
19.42	0.47811489	0.29042093	0.44748328
19.44	0.59106822	0.25380513	0.2720187
19.46	0.7757685	0.05558931	0.19831182
19.48	0.85594534	-0.0023202	0.15786897
19.5	0.85306132	-0.0021856	0.16110947
19.52	0.71324746	0.16017425	0.17775259
19.54	0.52139164	0.37623807	0.27501574
19.56	0.68718847	0.03847053	0.33667616
19.58	0.31281986	1.04928494	0.11284283
19.6	0.47356323	0.5684381	0.17903174
19.62	0.77833721	-0.0019318	0.25252722
19.64	0.7670044	-0.00197	0.26723278
19.66	0.69067188	0.0041845	0.36590592
19.68	0.47773706	0.15914383	0.57955095
19.7	0.16982048	0.66101415	1.11199923
19.72	0.00813255	3.82754861	0.98433183
19.74	0.03304246	2.47836933	0.93159263
19.76	0.29696141	0.34587055	0.86828254
19.78	0.55624698	0.02004735	0.56649552
19.8	0.64313426	-0.0006064	0.44200818
19.82	0.37199676	0.59230561	0.39656453
19.84	0.47650082	0.24197368	0.49931216
19.86	0.52217707	0.01859462	0.63115391
19.88	0.2662551	0.4450968	0.87820359
19.9	0.02184066	2.9523184	0.87166332
19.92	0.00978345	2.66088785	1.9661751
19.94	0.1743843	1.17748411	0.56900966
19.96	0.44803675	0.07901898	0.72386104
19.98	0.58002863	0.16788098	0.37679683
20	0.71519025	0.05775651	0.27745017
20.02	0.72060825	0.10825219	0.21940745
20.04	0.84520688	-0.0033247	0.17149859
20.06	0.86483608	-0.0030487	0.14826398
20.08	0.87692441	-0.0031953	0.13452976
20.1	0.88685887	-0.0040697	0.12413911
20.12	0.88999684	-0.0040347	0.12057205
20.14	0.88681374	-0.0039887	0.12410904
20.16	0.88680308	-0.0046369	0.12476921
20.18	0.88369718	-0.0049718	0.12861259
20.2	0.87205026	-0.004819	0.14172719
20.22	0.78759225	0.06547595	0.17329883
20.24	0.53189456	0.42474413	0.20656588
20.26	0.76135118	-0.0010817	0.27374226
20.28	0.64237022	0.02829563	0.41429485
20.3	0.2945321	0.57678908	0.6455782
20.32	0.01490863	3.80435016	0.40146495
20.34	0.08060694	2.49535053	0.02281996
20.36	0.52081144	0.17753666	0.47483057
20.38	0.74279209	0.00215828	0.29518082
20.4	0.80435111	-0.0035051	0.22122449
20.42	0.68087873	0.16630351	0.21806756
20.44	0.77637334	0.06900163	0.18412014
20.46	0.83631996	-0.003547	0.18229103
20.48	0.83956776	-0.0029052	0.17777328
20.5	0.80358005	0.00350196	0.21517651
20.52	0.80556331	-0.0034426	0.21965606
20.54	0.74049308	0.00214286	0.29829613
20.56	0.39306494	0.63341201	0.30036843
20.58	0.28410018	0.63989885	0.6185295
20.6	0.49335958	0.01627501	0.690242
20.62	0.29895348	0.23693867	0.97052864
20.64	0.05147376	1.71374		1.25294305
20.66	0.00018816	5.62052552	2.95769595
20.68	0.02877284	2.2703452	1.27797834
20.7	0.24817501	0.36808579	1.02553532
20.72	0.50652779	0.03777399	0.64240209
20.74	0.62431337	0.00437527	0.46672757
20.76	0.70030029	0.00189595	0.3543501
20.78	0.46642062	0.44258222	0.32008521
20.8	0.51377413	0.30235792	0.36361362
20.82	0.63640575	0.11171328	0.34020567
20.84	0.81204963	-0.0018966	0.21009042
20.86	0.83030023	-0.003946	0.18991389
20.88	0.80293712	0.00182186	0.21765701
20.9	0.81702215	-0.0017416	0.20383067
20.92	0.82094764	-0.0048563	0.20215222
20.94	0.80350405	-0.004311	0.22308402
20.96	0.75390457	0.00055585	0.28193364
20.98	0.40991879	0.61716055	0.27463566
21	0.39711425	0.57483885	0.34869241
21.02	0.67011021	-0.0023641	0.40267721
21.04	0.64213157	-0.0011139	0.44407591
21.06	0.55834585	0.00647334	0.57630336
21.08	0.42047837	0.04098985	0.82537239
21.1	0.20534992	0.40241885	1.18062098
21.12	0.02141801	2.48932601	1.35419712
21.14	0.00078816	3.83441151	3.31139261
21.16	3.78E-11	12	12
21.18	0.00010176	5.14778253	4.04508695
21.2	0.0260844	1.67013166	1.97628629
21.22	0.154752	0.41979661	1.44613484
21.24	0.27215025	0.22639087	1.07501012
