796	10.35006293	0.000558928
797	10.37076415	0.001913327
798	10.39154619	0.003709312
799	10.41241276	0.005383004
800	10.43336331	0.007213368
801	10.45439833	0.009514241
802	10.47551835	0.01546579
803	10.49672387	0.02929915
804	10.51801541	0.05216657
805	10.53939351	0.09049334
806	10.56085869	0.1559959
807	10.58241148	0.2584891
808	10.60405242	0.3967061
809	10.62578206	0.5493538
810	10.64760206	0.6797723
811	10.66950959	0.7621659
812	10.6915086	0.8005005
813	10.71359851	0.8122173
814	10.7357799	0.8165258
815	10.75805332	0.8238223
816	10.78041935	0.832777
817	10.80287858	0.8387193
818	10.82543158	0.8362387
819	10.84807895	0.8216955
820	10.87082127	0.8002164
821	10.89365915	0.7770828
822	10.91659319	0.7585641
823	10.939624	0.7486411
824	10.96275219	0.7487653
825	10.98597838	0.7594589
826	11.00930319	0.7764905
827	11.03272726	0.7936314
828	11.05625122	0.8079581
829	11.07987571	0.818381
830	11.10360138	0.8226472
831	11.12742887	0.822781
832	11.15135884	0.8232383
833	11.17539197	0.8238293
834	11.1995289	0.8238406
835	11.22377033	0.8256095
836	11.24811692	0.8283958
837	11.2725681	0.8298975
838	11.29712837	0.8299937
839	11.32179333	0.8298209
840	11.3465688	0.8282
841	11.37145036	0.8272712
842	11.39644388	0.8262448
843	11.4215462	0.8244766
844	11.44675935	0.813531
845	11.47208406	0.7692008
846	11.49752108	0.6627262
847	11.52307115	0.5016431
848	11.54873369	0.337484
849	11.57451348	0.2127791
850	11.60040592	0.1343107
851	11.62641717	0.08773901
852	11.65254262	0.06056735
853	11.67878847	0.04243817
854	11.70515008	0.02928483
855	11.73163372	0.01889743
856	11.7582347	0.01219735
857	11.78495937	0.006852499
858	11.81180302	0.003909525
859	11.83877062	0.001386774
860	11.86586165	0.000160485
