592	7.355153131	0.05006483
593	7.36559809	0.05239977
594	7.376078198	0.03950711
595	7.386582716	0.1152019
596	7.397122667	0.2421894
597	7.407687253	0.2162225
598	7.418287562	0.1821873
599	7.428912734	0.2167341
600	7.439573921	0.3072948
601	7.4502602	0.3917033
602	7.46098279	0.4930996
603	7.471730707	0.573655
604	7.482515233	0.6390418
605	7.49332532	0.6780901
606	7.50417232	0.6986962
607	7.51504512	0.7043442
608	7.525955138	0.704244
609	7.536891198	0.6991047
610	7.547864785	0.7058695
611	7.558864659	0.710284
612	7.569902371	0.7233382
613	7.580966619	0.7385085
614	7.592069021	0.7555829
615	7.603198209	0.7475086
616	7.614365872	0.7416531
617	7.625560574	0.821345
618	7.636794074	0.9513328
619	7.64805487	0.9478387
620	7.659354791	0.9784373
621	7.670682269	0.9469587
622	7.682049202	0.9647626
623	7.693443955	0.9122676
624	7.704878498	0.8976827
625	7.716341127	0.8667225
626	7.727843885	0.8551711
627	7.739374999	0.8496695
628	7.750946584	0.8439593
629	7.762546798	0.8271729
630	7.774187831	0.8217454
631	7.785857768	0.8090027
632	7.797568874	0.8126901
633	7.809309165	0.8126048
634	7.82109098	0.822667
635	7.832902263	0.8312723
636	7.844755428	0.8368072
637	7.856638349	0.8257445
638	7.868563515	0.8061626
639	7.880518727	0.7787654
640	7.892516553	0.7612841
641	7.904544718	0.7480814
642	7.916615868	0.7394626
643	7.928717657	0.7100179
644	7.940862807	0.6216946
645	7.953038896	0.4671388
646	7.965258728	0.2969919
647	7.977509804	0.1666005
648	7.989805009	0.08957243
649	8.002131768	0.0511111
650	8.014503045	0.03159366
651	8.02690619	0.02050396
652	8.039354247	0.01262586
653	8.05183449	0.008428868
654	8.064360045	0.006302875
655	8.076918107	0.00373929
656	8.089521885	0.001805923
657	8.102158496	0.001700563
658	8.114841233	0.001683956
